,Number,Name,Review,Stars,Sug/Com
12,1935,Rajiv,"
Original product hai... but taste thoda alag ...


Original product hai ...but taste thoda alag tha .......but as compared to ON of Nuelife store ...ye tikta nhi h uske saamne
",3.0 out of 5 stars,1
13,1977,Shekhar khokhar,"
50-50


Thik thak
",2.0 out of 5 stars,0
14,1986,Arun,"
Four Stars


Badiya
",4.0 out of 5 stars,1
15,2051,kamal kumar,"
no ood taste. iaka taste kadva hai


no good taste plz change.. iska taste bhut kadva hai i don't like this
",1.0 out of 5 stars,0
16,2138,Dr Hemant Sharma,"
Nahi acha laga


Not  so good
",2.0 out of 5 stars,0
17,2312,Nc sharma,"
One Star


Scoop sath me nhi h...Expiry date bhi clear nhi h...
",1.0 out of 5 stars,0
18,2325,Bhavishya,"
Vibhu kashyap


Nice product🔥Go for it✌️
",5.0 out of 5 stars,1
19,2542,Ranjan,"
Dublicat


Dublicat tha ...
",1.0 out of 5 stars,0
20,2555,md arman khan ,"
Amazon


Thik thak
",3.0 out of 5 stars,1
21,2707,Surya Pratap,"
Nothing


Kuch khas nhi h
",3.0 out of 5 stars,1
22,2711,Vijay Rathor,"
Iski ma ki choot


sala bakbas
",1.0 out of 5 stars,0
23,2763,Kamaljeet Desai,"
Bakwas


Bakwas
",1.0 out of 5 stars,0
24,2765,pravinnatraj,"
One Star


dublicate hai
",1.0 out of 5 stars,0
25,2789,adnan,"
Five Stars


Suparb & geniune
",5.0 out of 5 stars,1
26,2826,Balram goswami,"
Chhhiiii


Kaam nhi karta hai
",2.0 out of 5 stars,0
27,2935,Manish verma ,"
Five Stars


Ekdum jhakkasssss...
",5.0 out of 5 stars,1
28,3009,Rahul Ranga,"
Kuch nahi hota complain hai sala


Bad product
",1.0 out of 5 stars,0
29,3056,Himanshu prakash,"
Five Stars


Ankh band kar ke lo..😉
",5.0 out of 5 stars,1
30,3372,RAJESH KUMAR,"
5 th class Service of Amazon


Itni Gandi service Hai Amazon ki I can not believe it.. ap logo ka Fe bolta Hai Address pe aake ki Sir yha pe hu ajao please main jha apne bulaya Hai wha ni aapaunga.... After that main Whi gya jha usne bulaya mujhe But jb Main gya koi ni Tha wha Maine call ki usi number pe 10 time but call cut again and again by your Fe ..... toh main 30 min wha kda hoke wapas agya... Really Samefull Amazon...
",1.0 out of 5 stars,0
31,3451,Nitin,"
plz do not order the product.. Its fraud.. I wasted my 3000 rupees..


Do not order this product... Totally fraud product.. as you can see in photo powder milk ke sath mix nahi ho raha hai bohot baar shake karne ke baad bhi... Packaging bohot hi intelligent tarike se ki hai but andar ka powder fake hai.. coz original powder pura mix hota hai ese settle nahi hota bottom mein.. and taste bhi jyada accha nahi hai.. plz plz plz.. do not order this product
",1.0 out of 5 stars,0
32,3474,Sarfraz shaikh,"
Best product


Bhai ON (optimum nutrition) bikul original product he Bhai koi doubt mat rakho Amazon pe bharosa karo basOr is product Ka to naam he market me iska results 100% hota he review pad nese achha h ke manga or ji Tod mahenat Kar fir Dekh Jo body banegi Teri BABA public diwani hogi Teri bidu
",5.0 out of 5 stars,1
33,3558,Amazon Customer,"
product ok but not scoop inside


product to original h pr scoop nahi nikla andar to smjh ni aa raha on jaise company se bhi galti hoti h
",3.0 out of 5 stars,1
34,3625,G singh,"
Fake


Tm hona chahiye only ® hai fake hai
",1.0 out of 5 stars,0
35,3696,pratiksha,"
Four Stars


Ek dum mast result mila bhai log bhadiya hai taste is gud but felt bloared aftr
",4.0 out of 5 stars,1
36,3723,ajay pandey,"
Help me sir


Likha tha scratch hear jab maine kiya to nomber nikalaa
",5.0 out of 5 stars,1
37,3726,Akashdeep singh,"
Ab bnegi meri body 💪💪


Good protien.. Ab bnegi meri body 💪💪
",5.0 out of 5 stars,1
38,3770,Ashish bana,"
Mene order 4 ko order kiya tha orr 9 ko ...


Mene order 4 ko order kiya tha orr 9 ko anaa thaa abhi takk nhi ayaaa call krta hu courier wale ko bolta hai mai nhi koi orr layegaaa muje shaak hai yai protien ko exchange krte hai chor hai....ajj 10 tarikk hai pr ayaa nhi cheater 500-600 rupe kai chakkar mai chutiya naaa bano...kahi orr sai lo....ty
",1.0 out of 5 stars,0
39,3848,Ayaan,"
Kc kam ka nhi h ye on supplement


It not perfect for meKoi kam nahi aya ue mereKoi result nhi milaIsko.or bahtar bnaoMere rupye mitti me mil gye...Kch to acha bnao yar....
",1.0 out of 5 stars,0
40,3916,Pawan Tiwari,"
... hai usi ka products dili es kiya i am happy thish item orijnal hai


Real products not fake cloutail India ne bhi bright commodity jo ki onwhye protine ke ourthorised brand ke seller hai usi ka products dilya es kiya i am happy thish item orijnal hai.
",5.0 out of 5 stars,1
41,3949,Sudarshan Jadhav,"
Product duplicate hai


वे प्रोटीन जीम करनेके लिये और मसल बढानेके लिये लिया था, लेकिन किसीं काम का नाही प्रॉडक्ट। ओन्ली dublicate whey प्रॉडक्ट
",1.0 out of 5 stars,0
