,Number,Name,Review,Stars,Sug/Com
31,479,Abhay shirbhate,"
Ek book zindagi badal dene wali


Abse badiya book padhonge to zindagi badal dengi....
",5.0 out of 5 stars,1
32,536,Sharik,"
excellent


ye book aap sb k liye helpful hogi plz is book ko padhe bhut achi book hai..
",4.0 out of 5 stars,1
33,542,jameel sheikh,"
लोक व्यवहार


बहुत अच्छी किताब है
",5.0 out of 5 stars,1
34,578,Yogesh Kumar,"
Great One


Marketing ke log jarur ek bar pade es book ko
",5.0 out of 5 stars,1
35,702,Amazon Customer,"
Five Stars


Nice abhi 71 hi page padhe hai sachi bate hai nice one
",5.0 out of 5 stars,1
36,712,Amazon Customer,"
Five Stars


Bahut kuchh sikhati hai ye book...lovely
",5.0 out of 5 stars,1
37,731,Amazon Customer,"
shandar..


Vhhjk
",4.0 out of 5 stars,1
38,779,Amazon Customer,"
Good but delievery is very irritating


Good book butआजकल के विद्यार्थी =📺 T. V.  →  2 घंटा🎭 Facebook  →  3 घंटा📲 WhatsApp  →  12 घंटा👬 मित्र  →  1 घंटा😴 सोना  →  6 घंटा📖 पढ़ाई  →  🔔  बुरा मत मानो क्योंकि आप इस समय भी तो Whatsapp चला रहे हो😆😆😆😆😆😆😆😆😆😆
",5.0 out of 5 stars,1
39,780,VIKAS,"
अनमोल रत्न


ये जो किताब है दरअसल ये कोई किताब नहीं है वरन ये जीवन का वो अध्याय है जिसे सभी को पढना चाहिये|हमारे जीवन में ज्यादातर समस्याये हमारी खुद की वजह से है| विडम्बना ये है की हम जानते ही नहीं है की इसे किस तरह से दूर किया जाये|ये किताब आपको और हमें हमारे जीवन की कई समस्याओं का समाधान करने में  सहायता करेगी|
",5.0 out of 5 stars,1
40,801,Devendra verma,"
Ye book apko batati hai ki ap kis trh logo ko bacha skte ho unko impotence dekar


Ye book apko batati hai ki ap kis trh logo ko bacha skte ho unko impotence dekar,,,or sath hi apna kam bhi krva skte h
",5.0 out of 5 stars,1
41,809,shaikh j.,"
Who is translator?


Koi bata sakta hai ki anuvaad kisne kiya he is book ka?
",1.0 out of 5 stars,0
42,810,omprakash,"
Five Stars


Is Book ki price 1000 rupees honi chahiye.
",5.0 out of 5 stars,1
43,820,Rahul Pratap singh,"
Amazon की बहुत ही खराब ग्राहक पालिसी।


15 दिन बाद भी मेरा आर्डर प्राप्त नहीं हुआ है।Amazon कह रहा है कि आर्डर कैंसिल कर दो।बहुत ही घटिया पालिसी amazon की।
",1.0 out of 5 stars,0
44,830,RAKESH KUMAR,"
पेपर की क्वालिटी सबसे रद्दी 10 रुपए की बुक जैसा....


Paper quality is very poor types....  Money only  waste.... But
",1.0 out of 5 stars,0
45,846,Rahul shende,"
Galat book diye ho. Return leke gaye sahi book kab lake donge bhai.


Galat book diye ho. Return leke gaye sahi book kab lake donge bhai.
",1.0 out of 5 stars,0
46,853,BHURA RAM DUDI,"
Five Stars


MHA BALAJI EMITRA & PHOTO COMPY PENTROL PUMP KE SAMNE NEW BUS STAND BALOTRA 344022
",5.0 out of 5 stars,1
47,867,Gagan Tongaria,"
great book..


Bahut achi book h.. Plz ek baar zaroor padiye..
",5.0 out of 5 stars,1
48,872,Jal Singh Hodaliya,"
विश्व की महानतम। सफल। जीवन के लिए कुंजी।


किसी व्यवसाय बिजनेसमैन। के अलावा किसी व्यक्ति के सामाजिक व्यवसायिक सभी गुणों को निखारने वाली अच्छी पुस्तक। हर किसी को पढ़ना चाहिए। इसकी प्रासंगिकता इस बात में भी नहीं थे कि यह लगभग एक सदी से लगातार बिक रही है।
",5.0 out of 5 stars,1
49,897,Jayesh,"
Useful for daily life


अच्छी पुस्तक हैं
",5.0 out of 5 stars,1
