,Number,Name,Review,Stars,Sug/Com
14,1151,चंद्रशेखर अर्जुन पराडकर,"
साऊथ काॅलेटी अच्छी हैं


काम के समय बहुत फोन आते है ऊसे घडीघडी मोबाईल फोन कान को लगाना पडता है कुछ काम भी हो जाये और बाते भी और गाने सुननेके लिये अच्छा विकल्प हैं
",5.0 out of 5 stars,1
15,1215,Jeevan singh koli,"
Jhankar theek nhi h


Paise ke layk h
",4.0 out of 5 stars,1
16,1247,Saloni Sharma,"
Ye kharaaab item hai ek bud charge hora hai doosra charge ni hora hai isko replace karna hai mujhe






                    The media could not be loaded.
                



 These are in very poor quality one bud is charging currently and another one is not charging
",1.0 out of 5 stars,0
17,1263,Punam Rajbhar,"
Charging issues


Right wala airdropes kam nhi kar rha, charge hi nhi ho raha 20 days just use ki hu jab or yaha return karne ka koi option hi nhi hai time up ho gaya
",1.0 out of 5 stars,0
18,1293,Vinay Shankar Singh,"
सबसे बकवास मूर्ख बना रहे है bc boat वाले और amezon वाले


गाली ही निकल रही है बोल दु क्या?सबसे बकवास मूर्ख बना रहे है bc boat वाले और amezon वाले।कॉल करने पर सामने वाले को अजीब आवाज सुनाई देता है,सबसे घटिया प्रोडक्ट है।
",1.0 out of 5 stars,0
19,1339,Kriti Agrawal,"
Aacha se awaz nhi jata kisi ko awaj samjhe hi nhi aata


Plz mt kharido bhut kharab hai mere paisa kharab ho gye kisi ko call me mere awaj hi nhi sunae data
",2.0 out of 5 stars,0
20,1353,Vk sahu,"
Right iyar ka charge nhi ho rha prodact reples me


I think product 1no hai but ye mere pas jo hai yo right iyar ka charg nhi ho raha please reples me
",1.0 out of 5 stars,0
21,1392,Virat yadav,"
boat airport






                    The media could not be loaded.
                



 fake product hai sound clear nahi hai return bhi nahi ho rha hai kya kare plz
",1.0 out of 5 stars,0
22,1463,sureshpuri Goswami,"
Super


Product achcha hai Magar sound cal thodi si week hai
",5.0 out of 5 stars,1
23,1486,Abhishek,"
Worst Battery and useless mic, defective product


Worst battery, dabbi ki battery pani ki tarah behti rehti h or phone krte time is product ka to koi use hi nhi h, itna useless mic
",2.0 out of 5 stars,0
24,1494,Manish,"
Third class products hai bhai






                    The media could not be loaded.
                



 5 din me khrab ho gya ye products koi replace me answer nhi mil rha hai or na hi coustmer care pr bat ho rhi h
",1.0 out of 5 stars,0
25,1712,Kanhiya,"
Bakwas hai kisi se bt karo cl par to samne walo ko awaj ni aati dangs e


Sirf ye songs sunane ke liye hai kisi se esme bat karo to dang se samne walo ko awaj ni aati clear bakwas hai koi mat laina plzzz
",1.0 out of 5 stars,0
26,1733,Amazon Customer,"
Bekar


Ek dam bakwas 20 din me hi kharab hogaya ab sahi bhi nahi horaha hai or vapish bhi nahi horaha hai bebkufh bana diya
",1.0 out of 5 stars,0
27,1790,Shailendrasinh P Vadha,"
Value For Money


Bhaio Or BehnoProduct Kaafi achha haiPeso ke hisab se bahut achha haiSound Quality achhi haiLe lo achhi deal hai
",4.0 out of 5 stars,1
28,1833,Gulam mohammad,"
Box kafi ghatiya quality ka hai


Box kafi ghatiya material se banaya haiAp jitna bhi sambhal ke box me scratches apka ho hi jayega
",3.0 out of 5 stars,1
29,1843,Amit,"
This product is used by another customer...😡






                    The media could not be loaded.
                



 मै इसे खुद के इस्तेमाल के लिए खरीदा, लेकिन ये प्रोडक्ट किसी और के द्वारा इस्तेमाल किया गया था
",1.0 out of 5 stars,0
30,1852,Ummi Khan,"
Very nice


I like it . My son online class ke liye liya hai q ki teacher ki awaz bahut km ati thi to braber sun kr study krta hai
",4.0 out of 5 stars,1
31,1875,Dinesh Prasad jaguri,"
मुझे ये एयर बर्ड वापिस करानी है, दोनों एक साथ नहीं चल रही। कृपया मुझे अच्छी  एयर बर्ड दीजिए।


कृपया मुझे अच्छी और दोनों एक साथ चलने वाली एयर बर्ड दीजिए।ये वाली एयर बर्ड एक साथ दोनों नहीं चल रही।।
",4.0 out of 5 stars,1
32,1970,Rahul verma,"
हमारा इयरफोन जल्दी से जल्दी ठीक कराया जाय






                    The media could not be loaded.
                



 हमारा इयरफोन खराब हो गया है वारंटी से पहले ही हमे इसे चेंज कराया जाय कृपा करे
",4.0 out of 5 stars,1
33,1973,Abhishek maurya,"
Battery Sahi nahin chal rahi hai






                    The media could not be loaded.
                



 Battery Sahi nahin bahut jaldi utar ja rahi hai
",4.0 out of 5 stars,1
34,2095,Shivani kumari,"
Ek m aavaj nhi h pls return


Ek m aabj nhi aari h pls return plsMene ye Jada use bi nhi kiya hPls return pls
",1.0 out of 5 stars,0
35,2100,Apoorva mundi,"
Nice 👍


Product bahut acha h n all quality are perfect ❤️but ise aap zada fix nhi kr sakte ye nikal jaate h
",4.0 out of 5 stars,1
36,2107,Vinay Swaroop Nishad,"
केवल वीडियो - ऑडियो सुनने मे साउंड ठीक है, किसी से कॉल पर बात करने मे ठीक से बात नहीं हो रहा है l


केवल वीडियो - ऑडियो सुनने मे साउंड ठीक है, किसी से कॉल पर बात करने मे ठीक से बात नहीं हो रहा है l
",2.0 out of 5 stars,0
37,2117,GANESH BHAGWAN NAVALE,"
Best


Lai bhari
",5.0 out of 5 stars,1
38,2142,Ashish,"
Very bad one earbud is not working






                    The media could not be loaded.
                



 Ek earbud kaam hi nahi kar raha hai
",1.0 out of 5 stars,0
