,Number,Name,Review,Stars,Sug/Com
35,2405,Mayur hirpara,"
koi fark nai


koi fark hi nai padta
",5.0 out of 5 stars,1
36,2475,Sandeep Bisht,"
One Star


Bhai bewkoof banare h....kuch nihota isse...nakli h...1 month ho gya ...koi fark ni pada
",1.0 out of 5 stars,0
37,2478,Amazon Customer,"
don't buy it waste of money


don't buy it waste of money.......kuch nhi hua bc 3 mahiney se ghisss rhaaa hu kuch asar nhi huaa bakwaas products.....
",2.0 out of 5 stars,0
38,2535,Dharmendra soni,"
One Star


Koi kam ka nahi he
",1.0 out of 5 stars,0
39,2642,Amazon Customer,"
Fake oil


This is fake not good .Three mahina ho gaya tabhi mera beardo bada nahi hu yah oil sahi nahi mujhe dhoka diya gaya
",1.0 out of 5 stars,0
40,2655,Mithun Das,"
not effective


meine suna tha ki 1 month mei farak padta hai.. lekin mujhe aisa nhi lagta hai... mujhe kuch v apne beard mei koi farak nhi dikha.. very dissapont
",1.0 out of 5 stars,0
41,2723,Saabji,"
One Star


Bakwaas
",1.0 out of 5 stars,0
42,2742,nikunj gilara,"
One Star


Farzi hai kuch nhi hota
",1.0 out of 5 stars,0
43,2771,Amazon Customer,"
No beard came


Meri beard nahi aayi fake he yar
",1.0 out of 5 stars,0
44,2774,Amazon Customer,"
One Star


Wste money....bakwash
",1.0 out of 5 stars,0
45,2800,Ronak,"
Five Stars


Outstanding.... Boht acha h beard growth ke liye
",5.0 out of 5 stars,1
46,2823,Azam husain,"
Poor


BC sala bakwas product hai mere Bal Wight ho Gaye
",1.0 out of 5 stars,0
47,2834,sebaka bhoi,"
One Star


Bakwas
",1.0 out of 5 stars,0
48,3097,Kavita Sharma,"
Ur Indian Grahak Rating 5/5


Ur Indian Grahak Rating 5/5
",5.0 out of 5 stars,1
49,3144,Amazon Customer,"
Kuch nhi hota oil Se chupke west h ye sab ...


Kuch nhi hota oilSe chupke west h ye sab.😖pagal banate h ye sab faltu me .😠
",1.0 out of 5 stars,0
50,3164,Monu s.,"
Quilty


Bakwas
",1.0 out of 5 stars,0
51,3169,k girish,"
One Star


Bakwaas prodect
",1.0 out of 5 stars,0
52,3260,hardik,"
Bekar product he


Koi growth ni hota is produced se.....
",1.0 out of 5 stars,0
53,3346,Harpreet Singh,"
Shining & Smooth


Bhaii logo Beard toh naturally hii ayegi..Oil sey toh sirf shining & smoooth hogi beard..
",5.0 out of 5 stars,1
54,3383,Umesh Ch Behera,"
Five Stars


Sir meri munch or dhadi nehi he to kya isiko use karne se kam ayega
",5.0 out of 5 stars,1
55,3414,Abhishek singh,"
Maha Raddi product.Madharchood sale behen ke laude.


I wish i could have stars 🌟 in negative-Madharchood pagal bna rhe hai ku6 nae hota hai esase.Chutiye sale.
",1.0 out of 5 stars,0
56,3449,Harsh mishra,"
For enquiries


Meri beard Kam nikali hai kya ye usko or nikalne me madad karega
",1.0 out of 5 stars,0
57,3544,Bijoy saha,"
Dont buy


Mene 2 buttol use kiya magar fir v groth nehi ho raha hai,,mat lo frindss akdom bekar hai
",1.0 out of 5 stars,0
58,3697,mahesh,"
half beard on my face


Mere chehare pr kuch bhag per dadhi nahi hai,Ye product use karne se meri chehare per full dadhi aayegi kya?Yes or No
",3.0 out of 5 stars,1
