,Number,Name,Review,Stars,Sug/Com
10,421,Mohd shahid,"
fack product  Do not buy Amazon


Fake product do not buyAmazon pliz apne pese kharab na kre Amazon se kharid kar or koi help nahi karte ye Amazon wale bus  bus idhar se udhar call transfer karte rahte hain
",5.0 out of 5 stars,1
11,449,Ravi Choudhary,"
स्वास्थ्य के लिए अनुपयोगी/ अनुपयुक्त


कृपया सोच समझकर ही क्रय करे।अन्यथा आपको कुछ स्वास्थ्य समस्याओं का सामना करना पड़ सकता हैं।
",1.0 out of 5 stars,0
12,502,GAGANDEEP SINGH,"
WORST TASTE


BILKUL KHARAB PRODUCT TAST LUKE A SOAP BILKUL BEKAR DO'T BUY THIS PLEASE
",1.0 out of 5 stars,0
13,610,Arjun singh,"
Thik thak


Ishko kharidne se pahle Ak bar YouTube honest review dekh Lena ish product ke bare me
",3.0 out of 5 stars,1
14,619,Shubham,"
Best pr creatine k sth


Creatine k sth use kroTo sahi h.
",4.0 out of 5 stars,1
15,636,Rahul Kumar,"
Bahut hi ghatiya product hai


Theek se mix bhi nahin hota paise ki barbadi hai kripya karke is Na khareed hai
",1.0 out of 5 stars,0
16,887,Abhi,"
Fraud hai


Ye sirf body kharab karega fraud hai
",1.0 out of 5 stars,0
17,919,Vishesh Borkar,"
Maza nhi aaya


Thik thak tha sala
",3.0 out of 5 stars,1
18,961,Lokesh,"
Don't buy bhaio saatai pr mt jao yai protein claim krtai hai 24 pr hai nhi


Don't go for this. Eggs is better than it.
",1.0 out of 5 stars,0
19,990,Shubhendra kumawat,"
Thik


Thik
",1.0 out of 5 stars,0
20,1065,Naveen,"
Bekar product hai test bhi kuch khaas nhi hai


Don't buy this item
",2.0 out of 5 stars,0
21,1113,Raj kumar,"
Soya protein mix hai isme


Soya  mix hai isme
",1.0 out of 5 stars,0
22,1419,Siddhesh kadam,"
Nakli


Chappar
",1.0 out of 5 stars,0
23,1452,Rushikesh Namdas,"
Fek


Fek product
",1.0 out of 5 stars,0
24,1536,Abhishek singga,"
Is rate me aur Kya chaiye Bhai btao to


Oky oky product
",5.0 out of 5 stars,1
25,1572,mohd arif,"
ghatiya


bakwas
",1.0 out of 5 stars,0
26,1675,Rupindersingh,"
nice product very  nice taste bhut vadyai hai no suger


nice product
",5.0 out of 5 stars,1
27,1705,Nitin sharma,"
Abhi tk open ni kiya ....product genuine hai.... delivery time bhi ok....


Value for money product h
",5.0 out of 5 stars,1
28,1724,Alok sharma,"
Sahi h


Sahi h
",4.0 out of 5 stars,1
29,1750,varun,"
Varun mahajan


Ok
",4.0 out of 5 stars,1
30,1774,Utkarsh goyal,"
Malt dexterin very bad bhosdika ka na khuchli kar di


Very bad
",1.0 out of 5 stars,0
31,1861,Sachin,"
Good product


Good production and price to Bata de yaar Badmash the Kamal hai aur naahi chaay the villagers in my Bank 🏦 to
",5.0 out of 5 stars,1
32,1885,Vijay Maurya,"
Don't buy


Bhai kuch bhi sell mar rahe...h india m..kuch bhi..log bodybuilding k liye itne pagal ho gye.., at least..spend..some money and purchase at least good whey,, don't play with your health,,
",1.0 out of 5 stars,0
33,2134,Sameer,"
Best product full paesa vasul


Full paesa vasul hai stating ke liye achcha hai 24 gram protin choklet flevar verry testy.
",5.0 out of 5 stars,1
34,2141,Roy,"
Product 90%good,bt combo tha saath kuch aana tha wo aaya hie nahi 👎.


combo aana tha,ek aaya hie 👎 nahi.
",5.0 out of 5 stars,1
