,Number,Name,Review,Stars,Sug/Com
42,1154,AbdulRub Ansari,"
5g


घटिया बैटरी हे. दिन में 2 बार चार्ज करना पड़ता है।
",1.0 out of 5 stars,0
43,1256,Ibitkar gangadhar,"
Supar


Supar
",5.0 out of 5 stars,1
44,1260,Pavan Kumar Meena,"
अच्छा मोबाइल फोन है


अच्छी बैटरी, अच्छा प्रोसेसर है
",4.0 out of 5 stars,1
45,1266,Vijay kumar kurrey,"
Shimla phone camera itna khaas nahin hai


Overrule this normal phone
",3.0 out of 5 stars,1
46,1267,Shiv p.,"
बैटरी धीरे चार्ज होती है और खाली भी जल्दी हो जाती है।


Battery slow chargeAnd quick discharge
",2.0 out of 5 stars,0
47,1284,Raju yadav ziddi,"
Thoda slow chalta h

",5.0 out of 5 stars,1
48,1286,Anand shukla,"
Battery bahot kharab hai. Phon bhi bahot bekar hai. Amazon ki sarv bahot kharab hai

",1.0 out of 5 stars,0
49,1293,Narender Singh,"
Achcha hai

",4.0 out of 5 stars,1
50,1311,monu kashyap,"
Cemra bhot accha hai


Charge bhot late ho rha hai 3ghnte me
",2.0 out of 5 stars,0
51,1363,pradeep singh,"
मस्त


जबरदस्त फोन
",5.0 out of 5 stars,1
52,1364,Mukesh Goyal,"
Bekar hai


Phone 📱 heg hota hai
",1.0 out of 5 stars,0
53,1381,PATEL BHAVESH,"
Video call Nahi ho raha


Video call q Nahi ho Raha Hai
",1.0 out of 5 stars,0
54,1408,Rahul Bhai,"
Ok


Ok Rahul Bhai 🥰🥰
",5.0 out of 5 stars,1
55,1447,prabhakar,"
Good phone


अच्छा फोन हे
",5.0 out of 5 stars,1
56,1451,Sittu k.,"
Better


Thik thak
",2.0 out of 5 stars,0
57,1478,MAHENDRA GURJAR,"
बहुत खराब मीरा रिटर्न भी कम समय मिलता है


नही
",1.0 out of 5 stars,0
58,1490,Shubham,"
Socho matt bas le lo


Sab mast hai...
",5.0 out of 5 stars,1
59,1522,PRATIPAL SINGH RATHORE,"
Ghatiya


Ghatiya
",4.0 out of 5 stars,1
60,1526,Dev sangani,"
Bakvas


Bakwas
",1.0 out of 5 stars,0
61,1556,Yash Raj,"
Ghatiya


Bekar
",1.0 out of 5 stars,0
62,1702,arup bora,"
Mast hain


Mast hain
",5.0 out of 5 stars,1
63,1718,Rajwinder Kumar,"
Charger duplicate diya inhone


Dislike
",1.0 out of 5 stars,0
64,1740,Aditya,"
Nice mobile colour nice but battery backup not good and camera very bad


मोबाइल देखने मैं लुकिंग अच्छा है लेकिन इसकी बैटरी लाइफ बहुत ही कम हैकैमरा क्वांटिटी बहुत ही खराब है 48mp के कैमरे के जैसी अच्छी  पिक्चर नहीं आती है गेमिंग के लिए अच्छा है गेम प्रभावित बहुत अच्छा हैइसकी डिस्प्ले स्क्रीन की क्वालिटी अच्छी हैइस रेंज में अगर कैमरा क्वालिटी और बैटरी अच्छी होती तो यह बेस्ट मोबाइल होता
",3.0 out of 5 stars,1
65,1746,Ravi verma,"
Bhot Ghatiya smartphone hai


Dislike, due to not supporting amazon customer service, Bhot Ghatiya smartphone hai, logon ko bewakoof bana rahi hai Amazon, product already  pehle se box khula hua tha aur charger, headphone sab missing hai, so beware of purchasing mobile phone oppo
",1.0 out of 5 stars,0
66,1747,Satyaveersingh,"
Worst processor


Camera , display , 5g kuchh nahi chalega jab processing hi bekar hoDidn't know why oppo is launching such phones.Chinese chinese hi hota h khali dikhwa h
",2.0 out of 5 stars,0
67,1778,RAJESH SAH,"
Satisfied


Battery 🔋 live  good but charger very badCamera quality poor, picture quality poor camera me updated jaruri hai tab thik ho sakta hai and charger vooc charger hona chahiye
",2.0 out of 5 stars,0
68,1854,Dilshad khan,"
Thik hai ....


Thik hai ....
",5.0 out of 5 stars,1
69,1878,Zakariya beg,"
Aap ki service bahut acchi hai


Aapka project aur service Flipkart se bahut acchi hai main Flipkart ka pahle customer tha lekin mujhe vah pasand nahin aaya
",5.0 out of 5 stars,1
70,1912,Riyaz Vahora,"
Great pic..


mene ye phone offer price me liya tha, expection se jyada acha phone nikla..superb pic...
",5.0 out of 5 stars,1
71,1954,sujeet sharma,"
बेस्ट मोबाइल


Super mobile
",5.0 out of 5 stars,1
72,1965,Santosh Tiwari,"
Bahut sunder






                    The media could not be loaded.
                



 Bahut sunder
",5.0 out of 5 stars,1
73,2000,Rashid khan,"
Camara quality thodi si kam hai


Baki sabb kuch badiya hai
",5.0 out of 5 stars,1
74,2017,Gautam,"
Kela bahut achcha hai


Very nice
",5.0 out of 5 stars,1
75,2035,Raja ji,"
Super fantastic


Gajab
",5.0 out of 5 stars,1
76,2039,Raja,"
Osam


Cemra is supabbb 👌👌
",4.0 out of 5 stars,1
77,2040,Vinod Kumar,"
Super se bhi uparll


Good
",4.0 out of 5 stars,1
78,2061,shubham kashyap,"
Good


Bahut badhiya hai
",5.0 out of 5 stars,1
79,2110,Dev kumar,"
बहुत अच्छा


बहुत अच्छा
",5.0 out of 5 stars,1
80,2112,Sandeep Rathore,"
Mast


Mast hai
",5.0 out of 5 stars,1
