,Number,Name,Review,Stars,Sug/Com
10,2270,Satyam,"
Pls dont buy this product waste of money


Pls don't buy this hit mosquito racquet waste of money issey tho accha hai local me 100 ya 150 rupay ka lelena abhi th 1 macchar nahi mara issey chiii sala mere 500 rupees waste hogaye
",1.0 out of 5 stars,0
11,2361,Anish S.,"
Best insect killer






                    The media could not be loaded.
                



 The best insect killer, ye Sirf marta nhi, antim sanskaar bhi krta h, aam racket bss shock dete h, ye aag lga deta h💐 rip mosquitos....... 💕
",5.0 out of 5 stars,1
12,2658,Umesh kumar sharma,"
Very good


Badhiya item hai..long battery life hai ...aur majboot bhi hai...bahut jyada sundar nahi hai lekin jabardast item hai..
",5.0 out of 5 stars,1
13,2705,Arfat,"
6 mahine ki warranty aur 3 mahina bhe nahi chala kharab ho gaya






                    The media could not be loaded.
                



 Product acha hai par Durable nahi chainaJaisa hai chale to chand tak nahi to sham takMujhe Replacement chaye
",2.0 out of 5 stars,0
14,2816,sandesh saxena,"
जबरदस्त


जबरदस्त
",5.0 out of 5 stars,1
15,2938,Abhijit Mazumdar,"
Machhar ka Dushman!


Machharon ka Dushman hai yah badminton! Good product!
",5.0 out of 5 stars,1
16,3031,Tharani Rabiya Tharani ,"
Acha hai


Nice 👌
",4.0 out of 5 stars,1
17,3112,manjesh,"
Ok product


Battery acchi nhi he kuch samay baad acche se work nhi krta hai
",2.0 out of 5 stars,0
18,3166,Balbir,"
Divice is good but battery low


बैट्री कम काम कर रही है आपके निर्देशानुसार मैंने आरम्भ में ६ घंटा चार्ज किया परन्तु अब चार्ज करने पर सिर्फ 15से20शाट ही काम करता है कृपया समाधान करने की कृपा करें  device is vary good
",4.0 out of 5 stars,1
19,3445,Naresh Chandak,"
Steardy and  Effective


Baap ka , Bhai ka , Dada ka..Saab ka badla lega tera yeh HIT macchar chap bat
",4.0 out of 5 stars,1
20,3452,Jyoti roy,"
Already used product


Kisi or ka return kia hua product mujhe de gye or jb return request dali to waps return b nhi huaYe kahke ke itna purana ya scratch kia hua return nhi hota 😡😡😡😡😡
",1.0 out of 5 stars,0
21,3581,JITESH KUMAR JHA,"
काफ़ी सही है बॉस


पहले मै ओर मेरा रूममेट मच्छरों से काफ़ी परेशान रहते थे.रात रात भर सो नहीं पाते थे.फिर मासी ने बोला ये वाला रैकेट ले ले.अब हम दोनों मिल के रात रात भर मच्छरों को मारते है.
",5.0 out of 5 stars,1
22,4004,neeraj,"
Bakwas racket


Quality is not good. China se import karke apna brand name chipkaya hua hai.
",1.0 out of 5 stars,0
23,4026,Indreet Singh,"
Not working after one week


Ek hafte baad hi khraab hogya... Iski voltage down no gyi... Spark theek nhi krta... Sirf ek week hi theek chlaa.
",1.0 out of 5 stars,0
24,4118,dheerajsihag,"
Thik hai

",3.0 out of 5 stars,1
25,4325,shekhar,"
Good 👍choice


Bahut acha hai par markets k local 220 c 250 tak bhi mil jata h us hisab c mehga hai but quality achi hai es ki bhi
",5.0 out of 5 stars,1
26,4328,Rohit Kumar Patel,"
अच्छा है


ये अच्छा चल रहा है मजबूत है। पर आवाज करता है सीलन से शायद।
",5.0 out of 5 stars,1
27,4362,AVINASH KR GUPTA,"
I want return


I want exchange because battery is very badWhen I had to buy tab se ye prob ho rha hai aaj time mila yaad aaya to bheja
",1.0 out of 5 stars,0
28,4727,Rakesh Kumar,"
Good प्रोडक्ट


Good प्रोडक्ट
",5.0 out of 5 stars,1
