,Number,Name,Review,Stars,Sug/Com
11,1011,Vishal Darji,"
Sound System Null






                    The media could not be loaded.
                



 हमने यह प्रोडक्ट खरीदा जिस आकांक्षा से उससे बिल्कुल विपरीत ही हुआ 😢साउंड क्वॉलिटी बिल्कुल Null  वैसे फोन में बात करने में यह ठीक ठाक है सामने वाले को अपना वॉइस क्लियर नही आ रहा ।मटेरिअल बढ़िया यूज़ किया है पैटर्न भी अच्छी है प्राइस के मुकाबलेमेरा रिव्यू थ्री स्टार ही है और मैं यह वापस भेज रहा हु👍 इससे बढ़िया Kdm 9 के 470 वाले है
",2.0 out of 5 stars,0
12,1012,rohit bagaya,"
bass bhut kmjor hai


product ki price to tik hai lekin improvment ki jarurat hai bass accha ho jata to 5 star me jarur de deta plz bass acha kre iska baki sound quality is good
",3.0 out of 5 stars,1
13,1034,Alfanse,"
Don't buy


Durable nahi hai..Ek hafte me hi ek side ne kaam karna band kar diyaDusre hafte me fenk diya
",1.0 out of 5 stars,0
14,1254,Sourabh verma,"
Enough for this price


After use of one year I m writing this reviewPtron ki after sell service bekar h mera product service centre me dala tha jo ki 10 din bad replacement Mila or vo bhi kharab aayaAb dubara jama krne k bad bola gaya h 45 din lagega or tho or service centre vale clear kuch bhi ni batte
",1.0 out of 5 stars,0
15,1303,neeraj yadav,"
मत खरीदना 👎👎👎👎


मत खरीदना ऑटोमेटिक ली बंद हो गया है कस्टमर केयर को कॉल करता हूं फोन नहीं उठाता मेल करता हूं जवाब नहीं आता भोपाल में कोई सर्विस सेंटर है नहीं कोई गारंटी के लिए नहीं होती आप इसको कितना ही मिल कर लो कितने ही फोन कर लो फोन नहीं उठाएंगे बहुत ही खराब सर्विस है 50 पर्सेंट पर ही बंद हो जाता है
",5.0 out of 5 stars,1
16,1323,Sagar Khurkhuriya,"
Bulati hai magar janeka nhi


Bhot hi sasta Headphones laya market me sahi sound quality and bhot hi jandel awaz le dalo bhai log
",4.0 out of 5 stars,1
17,1372,Ayush patel,"
Good product


Pahle to Delevry boy ko thanks bolna chahuga kyuki pahle damage old  product aaya tha phir maine replace kiya aur bina koe dikkat wapas ho gayaPtron is good quality and battery backupThanks to amazon team
",5.0 out of 5 stars,1
18,1374,VEEKAY,"
Value for money.


ज्यादा तेज आवाज नहीं है । quqlity ठीक है। कभी -कभी बीच मे कटकट  की आवाज आती है।  bakup अच्छा है। मूल्य के हिसाब से ठीक है।
",5.0 out of 5 stars,1
19,1558,Paramjeet kaur,"
Aathoo


Isse wahiyad product nhi dekha warranty ke liye courier karo aur phir call hi nhi pich karte maine august me liya septem be kharab ho gya courrier krna padha 50 rs dekke courrier kiya phir bhi feb me mere pass aaya
",3.0 out of 5 stars,1
20,1614,Amazon Customer,"
Sir jaldi se jaldi refund kijiye


Battery pickup Sahi nahin hai volume sound jo hai vah bhi sing nahin hai project mein samajh mein nahin aaya taraf se refund pura Paisa kar den isliye aap isko refund to jhooth ko wapas le jaaye aap ko bhejiye aur refund kijiye kab tak return pickup ho jaega sab aisi turant
",1.0 out of 5 stars,0
21,1730,akshay kashyap,"
Singal weak


After 30 day use..... Ye signal kamjor bhejta hai bar bar atakta hai song.... Coll m bat krte samay mice theek se sound recive ni krta...
",2.0 out of 5 stars,0
22,1829,Sangeeta jaiswal,"
एकदम  बेकार


Hello good evening my name is Sangeeta Jaiswal Maine yah headphone liya tha lekin 2 months Mein Hi kharab ho gaya hai uska voice quality ekadam poor hai aur Puri Tarah Se yah Band Ho Gaya Hai Mujhe isliye Wapas karna hai please aap Logon se return Le Lijiye
",1.0 out of 5 stars,0
23,1837,kajal ambavle,"
West of money


Bakwas product....West of money.....one month bhi nahi huva puchrches kar ke tho band ho gaya hai n service center wale bhi kuch help nahi karte faltu product n service hai don't buy this product.
",1.0 out of 5 stars,0
24,1855,Ved Prakash Yadav,"
एकदम ख़राब


केवल 2 महीने तक ही ठीक से चला फिर दाहिने तरफ का स्पीकर काम करना बंद कर दिया उसके 20 दिन के बाद बाए तरफ़ का भी, मतलब तीन महीने भी नहीं चला दोनों तरफ़ से आवाज़ आना बंद।मेरे तरफ़ से इसे पांच में से एक 🌟 स्टार।
",1.0 out of 5 stars,0
25,1907,Hitesh Rameshbhai parmar.,"
It is not working last few days please replace it with another new earphone.


Chalu Mein Hi Ek speaker band ho ja raha hai aur Atak raha hai main calling kar raha hun to bhi chalu Mein Atak raha hai air phone aap check kar lena Sar Mujhe replacement dusra chahie..???
",1.0 out of 5 stars,0
26,1962,gireesh sharma,"
Item Problem pr koi response nhi


Item mai problem aane pr waps mangwa liya fir koi response nhi na to ye bola ki thik krke denge...na ye bola gya ki new item bhej denge....na hi paise return krne ka bola. SHAME ON YOU.
",1.0 out of 5 stars,0
27,2076,manisha,"
I got defective  product... Battery 30 % par off hojata h..  Return ka option nhi aaraha


I got defective  product... Battery 30 % par off hojata h..  Return ka option nhi aaraha... Bcz battery issue k bare m late pta chla...  Waste of money hai.. Yr
",1.0 out of 5 stars,0
28,2081,vinay,"
Please don't buy this product


इस प्रोडक्ट को मैंने 4 जनवरी 2021 को खरीदा और 20 जनवरी 2021 को इसका राइट साइड का ear bud खराब हो गया है अब मै इसे रिप्लेस भी नहीं कर सकता हूं बहुत बेकार प्रोडक्ट प्लीज आप लोग इसे मत खरीदे
",1.0 out of 5 stars,0
29,2163,GIRBIR,"
Qwality is not good


इस डिवाइस की गुणवत्ता सही नहीं है
",2.0 out of 5 stars,0
30,2205,Vikash,"
Very bad service provider


Me kenna chata hu Koi mat purchase karna maha bakvass product hai grantee ke naam par lootne ka bna rakka haiMere neckband kharab ho gye to yeh ptron wale bol rhe hai me courier karu apne paise see
",1.0 out of 5 stars,0
31,2324,surendra kumar,"
volume btn hi ulte h


volume btn ulte h..fon cut karne ka pata ni chalta
",1.0 out of 5 stars,0
32,2332,priyanka Singh,"
Damage product aaya or avi tak return v nhi le gaya.


Damage product aaya to usko kaise like kru.Paise v gae saman v tuta futa mila. Return na sahi exchange to kr do plz.
",1.0 out of 5 stars,0
33,2377,Nitin Bahuguna,"
आवाज कम आती है।


Noise cancellation कम है और आवाज भी ज्यादा नहीं आती।
",3.0 out of 5 stars,1
34,2395,Anil Sharma,"
Bekar h ekdm bkwas


Bekar h bilkul bkwas...n khrab ho jayega toh tumko hi courier krke bhejna pdega dosto n uske do mahine baad shi krke wapis krte h ye
",1.0 out of 5 stars,0
35,2406,DR Vikash kumar,"
Faltu product..Or Amazon faltu app hai


Bahut hi faltu hai product....Uske sath Amazon bhi dalai kar ke faltu saman bechta hai.......Na hi kharide product ko..Or Amazon se ..Flipkart best app hai.usi se le
",1.0 out of 5 stars,0
36,2491,Imran Ansari,"
Very Bad product






                    The media could not be loaded.
                



 Koi bhi Bhai log na kharide bahut hi kharab product hai battery backup bhi nhi hai aur kharab bhi jaldi ho jata exchange bhi nhi krta hai
",1.0 out of 5 stars,0
37,2522,Dinesh,"
पूरा पैसा वसूल


कीमत के अनुसार बहुत ही बेस्ट है, साउंड बेस्ट, कनेक्टिविटी अच्छी है, गाड़ी पर चलते हुवे भी एक दम किलियर बात होती है।
",4.0 out of 5 stars,1
38,2657,Divya,"
Very bad service and product quality is poover West of money


Product quality is poover West of money.....Abhi tak is produced ko vapas lene ke liye b koy ni aya mene 3/4 bar costumers care me bat ki return ke liye.... Amazon service bekar hain
",1.0 out of 5 stars,0
39,2675,Sarika yadav,"
Poor quality


Yeh bilkul b acha ni h 2 din m khrb ho gaya or ek side sound band ho gaya guys bilkul b mat lena money waste  Krna bekar h ismay , plz don't buy this 🙏
",1.0 out of 5 stars,0
40,2728,Rahul Jaiswal,"
Ptron neckband bass good but connectivoty problem


conectivit problem aa rahi hai calling karte samay awaz beech beech mein gayab ho ja rahi hai lekin song chalate hue theek chal raha hai calling ke liye liya tha wo hi theek nahi ho pa rahi
",4.0 out of 5 stars,1
41,2834,Rana Pratap Singh,"
Bakwass or कुछ नहीं no batry back up....


No batry backup
",1.0 out of 5 stars,0
42,2842,vish,"
बहुत ही घटिया कंपनी है इसका न तो सर्विस सेंटर है कोई और न


कंपनी ही घटिया है अमज़ॉन को चाहिए इस कपनी के ब्राण्ड को अपनी साइट पर न बेचे।
",1.0 out of 5 stars,0
43,2865,vivek,"
Worst product


Achha nahi he . Isse chha to China vala achha ata vobhi satata bekar he. And no return policy. Bekar he mat lena.
",2.0 out of 5 stars,0
44,2974,shivam mishra,"
Lekr fas gya kuch din acha chala uske baad kharab hone lga


Isme noice cancellation ni h isme worng information diya gya h aur product quality bhut hi kharab h hawa me udne lgta h total paisa waest ho gya
",1.0 out of 5 stars,0
45,2983,Navin jangir,"
Sound problem in calling


Sound problem at calling time and replacement me bhut jyada time lagate h or uski product ko bina shi kiye vapas replace kar dete h
",1.0 out of 5 stars,0
46,3046,Rameshwarbint,"
बैटरी लंबे समय तक नहीं चल रही है 20 मिनट में प्लीज यार प्लीज चार्ट बोल रहा है


बैटरी लंबे समय तक नहीं चल रही है 20 मिनट में प्लीज चार्ज प्लीज चार्ज  बोल रहा है बैटरी परसेट अप डाउन हो रहा है बार-बार इसमें जो वारंटी  दी गई है वह हम कहां से लें
",1.0 out of 5 stars,0
47,3067,Deepak Kumar chaubey,"
Mst hai normal usage ke liye


Bhai mst Bluetooth earphone hai normal usage ke liye bahut mst hai battery life around 6 hours ki hai charging time laghbagh 1.5 hours lg jata hai bass quality mst hai
",5.0 out of 5 stars,1
48,3076,Affan A.,"
Always delivered damaged product


HR baar damage product deliver.4th time replacement may dalRha hu...dnt know ab sahi aayega ya nhi.. return policy b nhi hai inke pas
",1.0 out of 5 stars,0
49,3094,Bhushan Kumar,"
Don't by ptron Bluetooth


1 month me sound aana band ho gayaCompany wale vapas nahi lete Amazon wale bi kuch nahi karte mera suggestions hai ki ye Bluetooth na leTotal waste of money hai
",1.0 out of 5 stars,0
50,3175,brijesh p.,"
Bakwas product






                    The media could not be loaded.
                



 Itna bakwas cheez please mat kharido, sirf 15 days me iski purja purja alag ho gaya.
",1.0 out of 5 stars,0
51,3246,Abhishek,"
Bakwas


Agr koi problem ho jaae to inke customer care walo ko tum call karte raho gae lakin kabhi mile ga nhiOr na hi itni acchi h inki headphone
",1.0 out of 5 stars,0
52,3261,Subrata Ghosh,"
😭😭😭😭


Replacement karnaka bad ve thik nahi hoaaa. Rfend kar lia main na naxt time order this nack band after 1 month bad order karonga
",1.0 out of 5 stars,0
53,3273,shailendramishra,"
very bad Quality Headphones


बाये तरफ का ऑडियो बंद हो गया खरीदने के एक महीने के बाद ही इस लिए  ऐ अच्‍छा नेकबैंड नही है और इसके सर्विस सेन्‍टर का भी साइड नही पता चल रहा है।
",1.0 out of 5 stars,0
54,3340,skumar,"
रोड अच्छी क्वालिटी इतनी अच्छी नहीं है


कम रेंज में अच्छी क्वालिटी वाली चीजें उपलब्ध नहीं होती
",3.0 out of 5 stars,1
55,3344,Israr Khan,"
Repair is my product


3rd class product499 का ब्लूटूथ था 3 महीना बराबर यूज़ नही किया और खराब हो गया फालतू का पैसा गया नाएक स्टार के लायक नही है
",1.0 out of 5 stars,0
56,3361,ajit,"
Bad experience






                    The media could not be loaded.
                



 Starting me saund was good. But baad me isme ek earphone se awaz ni aa rahi, kewal el se hi sunai de rha h.... pls replace it or refund my money.
",1.0 out of 5 stars,0
57,3418,Pritika,"
Charging problem


Main is Abhi 15 din pahle Amazon se kharida tha lekin charging pin nikl chuki Hai Iski.  Kya Amazon is ko replace kar sakta hai
",3.0 out of 5 stars,1
58,3606,Lokesh Bhatia,"
Good


अपने आप बलु टुथ से डिसकनेकट हो जाता है
",2.0 out of 5 stars,0
59,3610,Iqra Firoz,"
Please 🙏 provide the details of customer service


Warranty se pahle hi ek side se sound aana ban ho gaya tha or exchange karne ke liye bhi koi help nhi mili ...,..
",1.0 out of 5 stars,0
60,3613,Pramod Koshle,"
Good


Best product hai but magnetic power bahut kam hai , ise call me baat karane ke liye use kiya hai maine
",4.0 out of 5 stars,1
61,3623,LALIT JOSHI ,"
Sound nhi aa rha he






                    The media could not be loaded.
                



 Aapka प्रोडक्ट में साउंड नही आ रहा है आप अपना प्रोडक्ट वापस ले मुझे मेरा पैसा बेज़ो
",1.0 out of 5 stars,0
62,3656,Shambhavi singh,"
Nice


Very bad product maine ise February liya h aur abhi april h aur 2 baar thik karwa chuki hu fir bhi kharb hi hai thik nhi hua h phela tho mujhe lga bhut aacha h bt ab kissi kaam k nhi h
",1.0 out of 5 stars,0
63,3813,R K AIYAR,"
VALUE FOR MONEY


दिखने में बेहद खूबसूरत है, बैटरी की क्षमता लगभग 3 से 4. घन्टे है।
",5.0 out of 5 stars,1
64,3969,Sonu Rajpoot,"
Replaced my order bluetooth earfone


Left side ka ear fone band ho chuka hai29 agust ko deleverd hua thaMujhe replace karke new bluetooth dilaya jayThankyou
",5.0 out of 5 stars,1
65,3999,Firoj miyan,"
Bed product.... Koi mt lena 2 month me problem aana start hogya or ab to bilkul. Bekar hogai .


Bilkul bekar he bhai mt lena p tron ke products..  or sab se bada jhoot warranty ke name pe bolte he .. koi warranty nhe he
",1.0 out of 5 stars,0
66,4056,Akshay beedlaNN,"
Ghatiya product


Ghatiya product ek ear peace kharab ho gai or warranty pr bhi wapas nhi liya company China ka number deti h koi costomer help line nhi paise waste mt krna 👎
",1.0 out of 5 stars,0
67,4344,meena j.,"
1 month m hi khrab ho gya ..kya kiya jaye


Bluetooth ka ik part  jldi hi krab ho gya h.....abhi mangavaye huye 1 month huaa h or khrab ho gya......ab kya kiya jaye ..plzz reply krna
",1.0 out of 5 stars,0
68,4356,Ram sahu,"
मजा नहीं


मेरे तो कान दुखने लगे थे बेस नॉर्मल है नॉइस कैंसिलेशन भी ठीक है थोड़े से भारी है कान दुख जाते हैं बैटरी बैकअप ठीक-ठाक है
",3.0 out of 5 stars,1
69,4495,bhupendra kumar garg,"
Bakwas


Ye produnct bahut hi ghatiya kism ka he.. charging krte samay bahut garm ho jata he or phone button chipka hua he..
",1.0 out of 5 stars,0
70,4538,Pradeep kumar,"
Very bad


Earphones Ke dono speaker bekar hain aur warranty bhi ek saal ki hai complaint karne par bhi koi response nhi aaya hai
",4.0 out of 5 stars,1
71,4542,Deepak pandey,"
My headphone is not working is one sided


Ek Taraf ke Awaaz Nahin Aata Hai Jiske Karan Mein return karna chahta hun Sambhav ho sake Tu Mujhe return Karke dusra item bhej diya Jaaye
",1.0 out of 5 stars,0
72,4596,Teacher VCCC,"
Bahut अच्छा


गुड
",5.0 out of 5 stars,1
73,4611,Saurabh,"
Not so good


Kuch time shi chalega lekin kuch mahine baad problems aane lagti hai issme
",5.0 out of 5 stars,1
74,4652,Siddharth l.sawarkar,"
6 mahine bad katam


Bekar hai
",1.0 out of 5 stars,0
75,4683,Rahul Singh,"
8 din baad kharab


Karidne ke 8 din baad kharab, Amazon se ye accept na tha, or ab return bhi nhi ja sakta
",1.0 out of 5 stars,0
76,4753,Aslam S.,"
Bad quality


3 mahine bhi nhi chala 1 side sound band ho gaya h aana or bar bar tut jata hai pipe me se nikal jata hai quality is poor
",2.0 out of 5 stars,0
77,4780,Amazon Customer,"
Sab kuch thik bhai bs majabuti nhi hai, ak bar hath se gira aur tut gya


Product me majabuti nhi hai, low quality ka meterial use kiya hai, baki sound is good.
",3.0 out of 5 stars,1
78,4816,DxTroOP,"
Ek mahine Mai hi kharab ho gye


Ek mahine mai hi kharab ho gye bhot hi bekar hai koi naa kharide tw hi acha hai bass bhi kuch khaas nhi hai
",2.0 out of 5 stars,0
79,4827,Arjun Sonwani,"
Bahut bekar product


Bahut jyada bekar product hai replace kar lo jaldi se jaldi nahin to complaint Kiya jaega is product per 🙏
",1.0 out of 5 stars,0
80,4876,pradeep keshav patil,"
Neck band me one sound band hai


Neck band purchase kiya tha per one sound band hai ek me sound aa raha hai pls change karke do.
",1.0 out of 5 stars,0
