,Number,Name,Review,Stars,Sug/Com
10,947,Rohan Gupta,"
Dhansu phone jhakas bole to


Bindass ekdum
",5.0 out of 5 stars,1
11,997,Arpan Shukla,"
Worse phone ever kholte hi hang ho gya


Phone me ek charger tk nhi add kr skte the upr se setup krte hi phone hang hone lga lowest quality isse km paise me isse AChha phone mil skta h camera is so cheap
",1.0 out of 5 stars,0
12,1103,Amazon Customer,"
Battery life poor


Battery life only one day,6000mh hone ke babjude or jada use bhi ni hai,screen shot ki wahi purana tarika volume or switch button se..
",3.0 out of 5 stars,1
13,1156,Pushpendra Sikarwar,"
Ghatiya phone.


Bahut hi ghatiya company h Samsung Kashi bhul k bhi mat Lena bahut hang ho rha h processing had se jyada slow h.
",1.0 out of 5 stars,0
14,1179,Puri ,"
Fantastic service provider,.


धन्यवाद ,उत्कृष्ट सेवा के लिए,बिना किसी कमी और किसी शिकायत के बिना इस दर पर खरीदना अन्य किसी जगह से सम्भव नही।
",5.0 out of 5 stars,1
15,1188,Angad kumar,"
Sahi hai


Good working
",5.0 out of 5 stars,1
16,1192,AHSHAN AHMAD,"
Hang ka bahut problem hai mobile me...


Bahut hang krta hai... Network v aata hai aur jata hai...Bahut ghatiya mobile hai Samsung ka..
",1.0 out of 5 stars,0
17,1253,amankumar,"
Battery


Is phone ka battery  backup kafi Jada Hai
",4.0 out of 5 stars,1
18,1296,surjeet kumar,"
battery nahi tikta hai 24 gante mai 2 bar charg karna pad raha hai


फ़ुल चार्ज किये 7 घंटे हुआ बैटरी नही टिकता है
",4.0 out of 5 stars,1
19,1335,Ninad,"
बेस्ट


Best
",5.0 out of 5 stars,1
20,1375,sohel,"
Koi phone mat lena new lia mene phone or itna hang hora


Finger print me ghanta lgta battery bhi vivo k mukableme km he camera ekdam low he baqwas
",1.0 out of 5 stars,0
21,1403,Arun,"
धांसू फोन


मोबाइल के सारे फीचर्स बहुत बेहतरीन है बैटरी बैकअप  3 दिन से ज्यादा है, कैमरा भी बहुत , बेतरीन है।
",5.0 out of 5 stars,1
22,1439,SURYAKANT KAUSHIK,"
Badiya mobile hai


Aacha hai mobile sab chij me. Par thoda bhari hai (shyad 210 gm)
",5.0 out of 5 stars,1
23,1533,MOHIT KUMAR,"
camera quality very poor


camera ek dum bekaar ha photos click karna k liya mt Lana
",3.0 out of 5 stars,1
24,1631,robin varshneu,"
Charger


Charging adapter nahi Hai or fingerprint screen Mai nahi hai
",4.0 out of 5 stars,1
25,1634,Amazon Customer,"
Worst mobile


Ghatiya Mobil
",1.0 out of 5 stars,0
26,1696,Ramratan bhadu,"
सुपर मॉडल


कैमरा बैटरी स्मार्ट इन स्किन बहुत सुपर
",5.0 out of 5 stars,1
27,1801,Dev Infotech services,"
Totally bakwas hai hang krta hai


Totally bakwas hai hang krta hai
",1.0 out of 5 stars,0
28,1882,Deepak k.,"
Bakwas


Kachda phone.dont buy
",1.0 out of 5 stars,0
29,1905,pulkit purohit,"
Good


Thik thak hai
",3.0 out of 5 stars,1
30,1958,Mukku,"
Bhoht khrab mobile hai piche ki body Dhila h puri


Very poor camera
",1.0 out of 5 stars,0
31,1984,Hari Shankar vyas,"
😍😍


Bakvass
",1.0 out of 5 stars,0
32,2009,Narendra,"
Camera thoda sahi nahi h, baki sab kuchh ok h

",4.0 out of 5 stars,1
33,2030,Pinki jaiswar,"
Koi kam phone nahi hai


Net good
",2.0 out of 5 stars,0
34,2054,Uday thakur,"
1 minute से भी कम समय में over hiting होता है।


सबसे बेकार
",1.0 out of 5 stars,0
35,2055,jadeja pradumansinh,"
BEkar


Mobail Hang
",1.0 out of 5 stars,0
36,2068,rakesh,"
Bakwas phone koi bhi mat lena

",1.0 out of 5 stars,0
37,2170,rao kamlesh singh,"
अच्छा  है किंतु  चार्जर  नही  है


अच्छा  है किंतु  चार्जर  नही  है इस रेट में मोबाइल फोन ठीक है किंतु चार्जर नही है चार्जर  होना  चाहिये  था
",5.0 out of 5 stars,1
38,2189,Rakesh Kumar,"
Good


Nice phone par abhi kuchh din or chalane ke bad pata chalega over lod par . Phone ka batter kaisa hai
",5.0 out of 5 stars,1
39,2193,Praveena Sharma,"
Provide charger in the box


Charger to dena chahiye tha yrr kya karoge itne paise bacha kar samsung walo..... I loved samsung alot but ab to samsung ka phone lene ka man nahi karta.... Better I can prefer a Chinese brand kam se kam vo box me charger to de rahe hai...
",1.0 out of 5 stars,0
40,2206,Amazon Customer,"
M aur A series ke sabhi mobel me problem aa rahi.


M aur A series ke sabhi mobel me problem aa rahi. 6 to 7 mounth me hi phone me problem aa jati h. Company ka koi support nhi h.  Mere ghar me M series ke 3 phone h aur teeno me IC me problem aai h...so plz koi M series ka phone na me.
",1.0 out of 5 stars,0
41,2217,Mohd Aalam,"
Pehle earphone dena band ki aur ab charger bhi nhi de rahe hai.. sidhe sidhe loot lo customers ko


Pehle earphone dena band ki aur ab charger bhi nahi de rahe hai.. sidhe sidhe loot lo customers ko bkwas phone
",1.0 out of 5 stars,0
42,2235,satyaashrai,"
Ek no faltu phn hai, kuch bi acha nahi hai


Ek no khatara phn, vajan jaada, price bi jaada, camera 3rd class , aur sabse bada surprise adaptor nahi hai uska alag karcha 1500 ka, koi mat lo ye phn
",1.0 out of 5 stars,0
43,2243,Amazon Customer,"
Dont by without adapter , phone ka kharch karneke ke bad koi adapter ka kharcha nahi karenga


Dont by this item without adapter , bina adapter ke kaha charge karenge , isse achcha to dusri compony ka kharidi karle .
",1.0 out of 5 stars,0
44,2277,Ganesh g.,"
Samsung


Charger nahi hai to kya matlabBody Diya but usme brain hi nahi.No usefull high configuration ka koi matlab nahi
",5.0 out of 5 stars,1
45,2293,Navin Kumar,"
Bakwas no resale value


Bakwas no re-sale value. Do not by sumsung m series smart mobile.  Company kud bhi nahi kharedne wali m c m c
",1.0 out of 5 stars,0
46,2302,hemant kumar gond,"
Mobile all function are very good..


Adopter nahi hai or baki sb sahi hai..camera and ram space sb sahi hai weight bhi sahi hai battery sahi hai
",4.0 out of 5 stars,1
